item,visualizacion_,tipo_alerta_,estado,fecha_evento,fecha_actualizacion,ubigeo,afectacion,evento,latitud,longitud,_sort_,_fecha_actualizacion_,cant_vehiculos_detenidos_pasajeros,cant_vehiculos_detenidos_mercancias,fuente,motivo,codigo_via,nombre_carretera,alerta_activa_24_horas,style
328,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/HUANCANE/VILQUE CHICO,KM 21,(CENTRO POBLADO ASIRUNI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.24420392,-69.6803906,-15.24420392+-69.6803906,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP HUANCANE/CEOPOL,HUMANO,PE-34I,VIA HUANCANE - NINANTAYA,SI,interrumpido
327,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/HUANCANE/TARACO,KM 42,(PUENTE RAMIS) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.26355173,-69.881863,-15.26355173+-69.881863,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP HUANCANE/CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
330,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/LAMPA/NICASIO,KM 1280,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.27624595,-70.29066775,-15.27624595+-70.29066775,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
162,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,18/01/2023,08/02/2023  15:30 HORAS,CUSCO/ESPINAR/CONDOROMA,KM 59,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.30076275,-71.13727341,-15.30076275+-71.13727341,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP ESPINAR,HUMANO,PE-34J,VIA IMATA - NEGRO MAYO - HECTOR TEJADA,SI,interrumpido
329,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/LAMPA/CALAPUJA,KM 1294,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.33267057,-70.18806539,-15.33267057+-70.18806539,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
358,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/SAN ROMAN/SAN MIGUEL,KM 04,(SECTOR PUENTE INDEPENDENCIA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.4604171,-70.10074852,-15.4604171+-70.10074852,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34H,VIA JULIACA - PUTINA - SANDIA - AZATA,SI,interrumpido
355,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/SAN ROMAN/JULIACA,KM 1 AL KM 30,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.48538,-70.152617,-15.48538+-70.152617,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3SQ,VIA JULIACA -LAMPA,SI,interrumpido
357,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/SAN ROMAN/JULIACA,KM 296,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.5034706,-70.1591639,-15.5034706+-70.1591639,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
356,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/SAN ROMAN/JULIACA,KM 1320,(SECTOR CARACOTO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.53621928,-70.11438793,-15.53621928+-70.11438793,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
354,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/SAN ROMAN/CABANILLAS,KM 271,(SECTOR CABANILLAS) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.6365343,-70.3441306,-15.6365343+-70.3441306,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP SANTA LUCIA/CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
333,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/LAMPA/SANTA LUCIA,KM 233,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.6883907,-70.6383187,-15.6883907+-70.6383187,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP SANTA LUCIA/CEOPOL,HUMANO,PE-34A,CARRETERA REPARTICION AREQUIPA - SANTA LUCIA - JULIACA,SI,interrumpido
343,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PAUCARCOLLA,KM 1338,(DESVIO A SILLUSTANI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.69170864,-70.06944614,-15.69170864+-70.06944614,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP JULIACA/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
344,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,17/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PAUCARCOLLA,KM 1344,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.74459768,-70.05470563,-15.74459768+-70.05470563,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
350,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PUNO,KM 1362,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.85690691,-70.00717242,-15.85690691+-70.00717242,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
352,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PUNO,KM 3,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.8750722,-70.0086931,-15.8750722+-70.0086931,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-36B,VIA HUMAJALSO - LORIPONGO - PUNO,SI,interrumpido
351,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PUNO,KM 1372+500,(CENTRO POBLADO ICHU) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.877803,-69.926049,-15.877803+-69.926049,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
342,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/CHUCUITO,KM 1380,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.91207059,-69.88362972,-15.91207059+-69.88362972,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
348,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/PLATERIA,KM 1387,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.94472157,-69.83547234,-15.94472157+-69.83547234,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
340,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/ACORA,KM 1391,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-15.966908,-69.80741598,-15.966908+-69.80741598,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
341,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,09/01/2023,08/02/2023  15:30 HORAS,PUNO/PUNO/ACORA,KM 1398,(CENTRO POBLADO CULTA / CARITAMAYA) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.00676037,-69.75819993,-16.00676037+-69.75819993,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
315,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 1409,(ENTRADA A ILAVE) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.06904326,-69.67904998,-16.06904326+-69.67904998,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
316,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 1414,(PUENTE ILAVE) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.09155073,-69.6403096,-16.09155073+-69.6403096,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP PUNO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
317,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/EL COLLAO/ILAVE,KM 84,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.095067273612,-69.630626102449,-16.095067273612+-69.630626102449,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP MAZOCRUZ/CEOPOL,HUMANO,PE-38A,VIA MAZOCRUZ - ILAVE,SI,interrumpido
310,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/CHUCUITO/JULI,KM 1450,(CENTRO POBLADO MOLINO) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.22248311,-69.38923449,-16.22248311+-69.38923449,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP DESAGUADERO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
311,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/CHUCUITO/POMATA,KM 1463,(CENTRO POBLADO CCUMI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.26885871,-69.29548283,-16.26885871+-69.29548283,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP DESAGUADERO/CEOPOL,HUMANO,PE-3S,LONGITUDINAL DE LA SIERRA SUR,SI,interrumpido
313,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/CHUCUITO/ZEPITA,KM 287,(CENTRO POBLADO SICUYANI) PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.6042637,-69.1857072,-16.6042637+-69.1857072,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP DESAGUADERO/CEOPOL,HUMANO,PE-36A,CARRETERA MOQUEGUA - TORATA - MAZOCRUZ - DESAGUADERO,SI,interrumpido
322,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/EL COLLAO/SANTA ROSA,KM 310,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.72557,-69.67592,-16.72557+-69.67592,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP DESAGUADERO/CEOPOL,HUMANO,PE-36A,CARRETERA MOQUEGUA - TORATA - MAZOCRUZ - DESAGUADERO,SI,interrumpido
318,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,04/01/2023,08/02/2023  15:30 HORAS,PUNO/EL COLLAO/SANTA ROSA,KM 0,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.73903,-69.716717,-16.73903+-69.716717,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP MAZOCRUZ/CEOPOL,HUMANO,PE-38A,VIA MAZOCRUZ - ILAVE,SI,interrumpido
319,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,05/01/2023,08/02/2023  15:30 HORAS,PUNO/EL COLLAO/SANTA ROSA,KM 175 AL 213,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-16.7991935,-70.0340013,-16.7991935+-70.0340013,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP MAZOCRUZ/CEOPOL,HUMANO,PE-36A,CARRETERA MOQUEGUA - TORATA - MAZOCRUZ - DESAGUADERO,SI,interrumpido
314,SI,VIGENTE,TRÁNSITO INTERRUMPIDO,07/01/2023,08/02/2023  15:30 HORAS,PUNO/EL COLLAO/CAPAZO,KM 171 AL KM 226,PARO INDEFINIDO SOLICITANDO NUEVAS ELECCIONES PRESIDENCIALES Y DISOLUCION DEL CONGRESO,-17.19684952581,-69.759059671272,-17.19684952581+-69.759059671272,2023  15:30 HORAS+02+08+,0,0,DESPRCAR PNP MAZOCRUZ/CEOPOL,HUMANO,PE-38,CARRETERA MAZOCRUZ - TORATA,SI,interrumpido
